city_code,city,week,new case,growth rate,Wuhan flow,Wuhan flow_lag,Hubei/non-Wuhan flow,Hubei/non Wuhan flow_lag,non-Hubei flow,non-Hubei flow_lag,City internal flow index,City internal flow index_lag,City internal flow,City internal flow_lag,Doctors,COVID-19 Hospitals,Hospitals,Beds,Outpatients,Population,Density,GDP,Income,Aging,Highest Temperature,Lowest Temperature,Average Temperature,Relative Humidity,Absolute Humidity,ILI
610200,Tongchuan,2,5,0.6,240.64586,39.02163499,142.7707847,6.302148272,0,3209.922,2.54,4.774771429,1056.723779,9874.392359,2505,4,47,5531,184.2380261,83.34,215,327.96,3.935205184,11.16020704,6.857142857,1,3.928571429,43,2.721650512,0.007777251
610300,Baoji,2,4,2,2297.540571,416.3941022,161.4028116,268.6033631,0,12594.96,2.87,5.213085714,6668.556581,69441.81073,9858,14,105,20029,835.8579034,378.1,205,2265.16,5.990901878,11.16020704,6.428571429,2,4.214285715,49,3.160989389,0.023900464
610400,Xianyang,2,4,2.5,3375.279526,611.9891999,1205.953607,1476.483257,0,29321.244,2.55,4.606371429,5604.388615,43812.59796,10820,16,151,23217,967.3933312,437.6,476,2376.45,5.430644424,11.16020704,5.714285714,1.857142857,3.785714286,39.71428571,2.489841797,0.033981314
610500,Weinan,2,4,1.25,3080.046906,536.8885096,334.5664792,1318.856372,0,21414.726,2.93,5.120514286,10080.89622,90121.29229,9605,12,155,20433,1189.986646,538.29,405,1767.71,3.283936168,11.16020704,3.285714286,-8.142857143,-2.428571429,38.85714286,1.591337758,0.045209363
610600,Yanan,2,3,1.33,412.4954759,68.52525072,5.583930471,28.24990007,0,6661.764,3.03,5.121042857,4683.990707,37909.18075,5366,14,63,10152,500.2988684,226.31,59,1558.91,6.888383191,11.16020704,8.714285714,0.857142857,4.785714286,39.71428571,2.660976668,0.017356239
610700,Hanzhong,2,6,2.5,2651.664212,475.0262058,158.5722071,2159.495766,0,9759.366,4.1,5.722657143,20813.1754,105450.6807,6990,13,80,17488,762.5296658,344.93,126,1471.88,4.267184646,11.16020704,2.714285714,-9.571428571,-3.428571429,49.85714286,1.902561186,0.012059257
610800,Yulin.,2,1,1,318.5423682,64.78600311,61.05072082,0,0,11297.34,3.57,5.343585714,12087.36215,71218.04095,7390,13,109,16359,752.3605403,340.33,78,3848.6,11.30843593,11.16020704,16.71428571,8.571428571,12.64285714,37,4.102513127,0.08296144
610900,Ankang,2,10,1.1,5117.641209,927.9766431,15693.99444,39390.85734,0,9547.902,3.98,5.7509,14240.88281,83681.41409,8577,11,48,10358,588.261804,266.1,112,1133.77,4.260691469,11.16020704,9,0.857142857,4.928571429,48.42857143,3.275673558,0.02181054
611000,Shangluo,2,2,2.5,1461.389959,263.0067256,2219.246315,6294.417888,0,8971.668,3.68,5.324942857,9440.995821,48911.09788,4362,7,180,11765,526.4290996,238.13,120,824.77,3.463528325,11.16020704,6.442857143,-0.071428571,3.185714286,49.42857143,2.976910269,0.016970959
620100,Lanzhou,2,14,1.21,2931.736665,618.5923517,198.8122755,0,0,16173.594,1.92,4.117857143,2560.314971,23057.41545,13692,12,127,25382,634.2488917,375.36,251,2732.9,7.280743819,11.31673915,5.142857143,-4.285714286,0.428571429,48.57142857,2.426074063,0.022773883
620300,Jinchang,2,1,0,176.2626969,34.80420637,15.49987818,3.151074136,0,1327.212,3.54,5.131157143,1615.119833,7929.312192,1385,2,13,2442,79.17972896,46.86,62,264.2,5.638070849,11.31673915,2.857142857,-11.85714286,-4.500000002,47.71428571,1.686921088,0.012101922
620500,Tianshui,2,2,4,2413.779879,435.0235607,61.68062023,21.75155879,0,9572.364,2.64,4.5775,4701.289678,32633.4185,5045,9,49,10771,566.8802234,335.49,238,652.1,1.943724105,11.31673915,5.857142857,1.428571429,3.642857143,56,3.477516446,0.024397634
620700,Zhangye,2,2,0,450.6389287,82.5352066,0,0,0,2765.07,3.41,5.116457143,3734.125837,20572.82207,3308,7,53,6343,208.4762048,123.38,32,407.7,3.304425353,11.31673915,4.142857143,-15.42857143,-5.642857144,50.42857143,1.642132638,0.011793571
620800,Pingliang,2,1,0,1037.474599,189.6752419,299.3763304,0,0,6533.568,3.32,5.201785714,5861.504887,38482.05742,4594,8,149,12490,358.0660769,211.91,196,395.2,1.864942664,11.31673915,2.714285714,-6.857142857,-2.071428572,50.14285714,2.10568999,0.014902657
621100,Dingxi,2,2,1.5,1224.56797,222.6316562,0,0,0,8677.26,3.31,4.8752,7727.260854,36964.36895,4783,8,47,11876,476.7849791,282.17,149,356.3,1.262713967,11.31673915,1.857142857,-10.28571429,-4.214285717,60.14285714,2.170222448,0.036043085
621200,Longnan,2,3,0.33,597.8250023,85.40357175,2.750487131,0,0,5474.196,2.84,4.901057143,4508.806115,35413.37388,3869,10,290,11777,445.1198464,263.43,94,379.2,1.439471586,11.31673915,9.428571429,2,5.714285715,66,4.701449782,0.018355359
630100,Xining,2,8,0.88,1007.37916,205.4024498,105.3348253,0,0,9256.032,2.61,4.640471429,3224.470947,24562.97722,8522,32,73,18051,461.578955,237.11,256,1286.41,5.42537219,7.583417594,1,-12,-5.5,43.71428571,1.438263962,0.011622431
640100,Yinchuan,2,10,1.6,1129.499527,226.3285921,14.89268922,0,0,12139.416,2.67,5.202071429,3213.470744,40423.97341,8990,141,70,15726,619.1350172,222.54,169,1901.48,8.544441449,8.99255055,4.571428571,-6.571428571,-1,34.71428571,1.571003008,0.005485887
640300,Wuzhong,2,5,0.8,244.4104315,52.10915932,96.36451531,0,0,6702.048,4.09,5.552028571,8386.285997,36184.33621,2647,15,50,5783,390.5552876,140.38,63,534.53,3.807736145,8.99255055,5,-4.571428571,0.214285715,35.85714286,1.764833217,0.012696834
640400,Evalution,2,2,0,478.4497602,84.58464395,6.18859605,0,0,4199.256,4.03,5.837614286,6909.40251,42118.93712,2513,6,13,5572,341.6732788,122.81,99,303.19,2.468772901,8.99255055,-3.571428571,-20.85714286,-12.21428572,51.85714286,1.03545568,0.009140048
640500,Zhongwei,2,1,1,250.8289708,48.04435029,42.5764053,0,0,4591.836,4.19,5.450114286,7642.138054,26944.83694,1866,53,28,3993,322.0314471,115.75,62,402.99,3.481555076,8.99255055,4.571428571,-9,-2.214285715,41.71428571,1.734269591,0.013718478
650100,Urumqi ,2,6,1.67,2261.522753,479.5496396,120.4530419,0,0,15137.658,1.9,3.869542857,2343.940874,16799.95997,11482,4,127,27464,873.6340286,350.58,152,3099.62,8.841405671,7.155828221,-2.857142857,-11.85714286,-7.357142859,52.28571429,1.502711307,0.053298038
650400,Turfan,2,1,0,110.7941638,17.83247511,18.71908365,9.025824465,0,2189.214,2.56,3.815414286,819.3546688,2875.354721,1590,1,22,2918,157.8412327,63.34,9,310.59,4.90353647,7.155828221,-6.714285714,-11.28571429,-9.000000002,49.28571429,1.254495096,0
652900,Aksu,2,1,0,245.9951159,49.60078174,14.14639879,24.88496925,0,3112.074,2.68,4.440228571,373.6700902,2172.430504,6599,1,54,8257,63.84421192,25.62,17,782.5,30.54254489,7.155828221,1.571428571,-8.142857143,-3.285714286,64.28571429,2.478133549,0.032760569
654000,Yili,2,5,0.8,339.1833232,72.65093636,0,0,0,4315.356,2.71,4.511842857,6887.165505,41741.77663,9800,1,105,24900,1141.944189,458.25,48,939.9,2.05106383,7.155828221,1.285714286,-9.285714286,-4,72.14285714,2.643349749,0
810000,Hongkong,2,10,1.2,1275.37975,231.1603743,0,0,0,7236.594,1.33,2.372,2816.877324,7985.512316,14651,10,179,28929,207.9,745,6763,25416.4,34.11597315,16.88,19,13.85714286,16.42857143,76.42857143,10.68167958,0
820000,Macau,2,5,0.6,2272.050621,417.490557,0,0,0,7436.178,2.05,3.746285714,490.9313499,2677.369376,2716,1,5,1604,102,63.2,20778,3819.3,60.43196203,11.1,18.42857143,12.14285714,15.28571429,75.85714286,9.893491691,0
110000,Beijing,3,165,0.45,2506.970925,22743.44786,2254.041238,41973.43795,58426.92,37162.152,1.55,1.65,10148.50677,11215.83455,94417,20,656,113700,14588.8,2154,1167,30300,14.06685237,11.25445595,2.285714286,-3.857142857,-0.785714286,35,1.607674388,0
120000,Tianjin,3,49,0.82,362.2126599,4606.154691,454.717346,7971.320812,18968.256,18603.108,1.85,2.37,9918.774527,16683.65301,41127,4,426,60158,7096.4,1559.6,1085,18810,12.06078482,10.91918087,3.285714286,-1.428571429,0.928571429,38.16666667,1.97280713,0
130100,Shijiazhuang,3,13,0.23,16.60606607,6759.204477,237.9770674,791.4851609,10101.024,19294.524,1.94,2.2,7063.967285,9161.471704,34487,2,235,46036,1914.808919,1015.12,617,5586.6,5.503388762,12.68677209,4.571428571,0,2.285714286,41.16666667,2.33352798,0.011572731
130200,Tangshan,3,12,2,0,1919.235984,90.15857102,0,5357.988,13270.716,2.64,3.44,10991.39638,24461.80251,18690,1,173,33458,1479.529044,784.36,548,6955,8.867101841,12.68677209,1.285714286,-9.428571429,-4.071428572,37.83333333,1.379188282,0.005900824
130300,Qinhuangdao,3,5,0.8,0,528.1556679,29.456077,111.2906393,3332.016,7501.572,2.28,3.27,3025.49152,8142.307073,9448,1,71,13776,583.7307589,309.46,375,1635.6,5.285335746,12.68677209,-0.428571429,-8.714285714,-4.571428572,42.83333333,1.506629053,0.004848198
130400,Handan,3,15,0.6,0,6544.550405,187.291141,96.41372125,3738.96,26831.088,2.26,2.94,9097.034884,17956.43459,20836,1,214,35057,1790.615701,949.28,726,3454.6,3.639179167,12.68677209,5.714285714,1,3.357142857,42.83333333,2.609519554,0.015948226
130500,Xingtai,3,12,0.25,266.880839,5732.644454,41.20242342,21.36989716,2373.624,21087.54,1.72,2.58,4087.818991,9660.173161,17533,1,177,26654,1380.744129,731.99,553,2150.8,2.938291507,12.68677209,4.857142857,-0.285714286,2.285714286,41.83333333,2.371317906,0.021350739
130600,Baoding,3,7,1.86,0,4690.826798,174.8057588,228.2661445,5455.188,32929.74,1.58,2.26,5061.437082,9990.657949,28300,1,365,44388,1966.512079,1042.53,490,3256.9,3.1240348,12.68677209,3.571428571,-5.714285714,-1.071428572,38.16666667,1.718686427,0.029765072
130700,Zhangjiakou,3,7,2.57,0,1343.402262,57.30696718,40.06690121,2687.58,13534.776,2.5,4,5390.875403,24160.22737,9401,1,100,18554,834.7014093,442.51,114,1536.6,3.472463899,12.68677209,-0.285714286,-12.42857143,-6.357142858,46.33333333,1.432595326,0.020202001
130800,Chengde,3,4,0.25,53.34304839,857.4886513,14.46749924,2.893689099,1818.936,9132.264,2.52,3.14,4389.53177,8159.823697,9732,1,79,17603,666.1992808,353.18,86,1481.5,4.194744889,12.68677209,-1.285714286,-13.14285714,-7.214285713,39.5,1.147203456,0.024598721
130900,Cangzhou,3,5,4.4,319.0930965,4422.493436,42.71771473,27.4767987,3914.568,19280.592,2.07,2.68,5947.975991,10946.84177,19233,1,154,31469,1415.753639,750.55,516,3676.4,4.898274599,12.68677209,3.571428571,-4.142857143,-0.285714286,40.5,1.925820402,0.009835702
131000,Langfang,3,6,2.33,0,1880.256976,131.608286,3984.94424,9997.992,23369.796,1.47,1.92,2007.172018,3147.872334,11877,1,153,16913,870.522023,461.5,632,3108.2,6.734994583,12.68677209,3.714285714,-2.285714286,0.714285714,35.83333333,1.825237299,0.021724736
131100,Hengshui,3,3,0.33,0,2323.037145,56.1704987,0,2178.576,17406.576,2.25,2.98,4224.983645,8767.18163,11010,1,126,15941,839.9830164,445.31,483,1558.7,3.500258247,12.68677209,4.857142857,0.142857143,2.5,41.16666667,2.367542358,0.009251892
140100,Taiyuan,3,7,1,188.0465786,3560.029305,106.2126471,1008.611202,12241.368,11362.356,1.56,1.89,2084.220941,2899.084901,21476,2,175,36566,642.6028425,437.97,497,3884.48,8.869283284,10.32446442,4.285714286,-8.571428571,-2.142857143,37.16666667,1.552969236,0.017997103
140200,Datong,3,4,0.75,175.8535935,1797.456905,44.7020398,33.67328032,3047.544,9507.132,2.72,3.56,5225.67413,12104.57899,9464,2,143,15553,505.0793491,344.24,223,1271.8,3.694515454,10.32446442,0,-17.42857143,-8.714285715,43.16666667,1.122338675,0.006432991
140300,Yangquan,3,3,0,0,662.2327683,13.39096109,29.77717744,1016.712,4087.26,2.37,3.01,1507.048625,2858.088901,3893,2,49,5812,206.7034008,140.88,295,733.1,5.203719478,10.32446442,3.857142857,-5.285714286,-0.714285715,40.83333333,1.884933482,0.013566354
140400,Changzhi,3,2,1.5,210.5605144,2097.628101,8.474780769,99.07999052,1930.716,8651.448,2.33,2.88,3550.92602,6154.653241,8252,2,114,14118,506.9133869,345.49,236,1645.6,4.763090104,10.32446442,3.142857143,-2.285714286,0.428571429,44.33333333,2.214387209,0.031723612
140500,Jincheng,3,8,0,100.5031784,2089.891409,12.14125582,6.198058734,849.204,3970.62,1.6,2.89,1155.542465,4197.83913,5730,2,83,8392,342.3048226,233.3,234,1351.9,5.794684955,10.32446442,5.857142857,1.714285714,3.785714286,47.16666667,2.957060312,0.011900567
140600,Shuozhou,3,1,3,114.3767364,993.9661196,8.054322129,50.12037328,1885.032,6119.388,2.97,3.41,3461.76492,5375.10738,2884,2,63,6068,260.5800964,177.6,143,1065.6,6,10.32446442,1.714285714,-14.71428571,-6.499999998,43.83333333,1.341273743,0.023664605
140700,Jinzhong,3,18,0.44,544.191134,4044.038078,16.02474178,0,3031.344,14304.276,1.97,2.52,2413.362879,4182.968493,7129,3,106,11656,493.8110206,336.56,189,1447.6,4.301164725,10.32446442,4.285714286,-4.142857143,0.071428572,38.33333333,1.868248652,0.029381198
140800,Yuncheng,3,9,0.22,304.1221824,4036.062611,51.56090937,27.43232408,2025.972,14875.812,2.06,2.84,4186.609491,9132.972491,11583,3,269,22414,782.9140735,533.6,358,1509.6,2.829085457,10.32446442,7.714285714,1.571428571,4.642857143,43.33333333,2.876119283,0.015188001
140900,Xinzhou,3,3,1.33,117.9750801,1410.191786,8.785787682,15.42606923,2184.732,11016.648,2.14,3.07,2691.516914,6821.67432,5923,2,112,8739,464.6278104,316.67,122,989.1,3.123440806,10.32446442,2.285714286,-8.857142857,-3.285714286,38.66666667,1.490551439,0.020807952
141000,Linfen,3,1,0,179.9872097,2327.279582,78.84719269,81.58600919,2606.904,10875.384,2.6,2.97,6033.7742,8735.303767,11043,2,189,15955,657.5392467,448.15,203,1440,3.213209863,10.32446442,8.285714286,2.428571429,5.357142858,39.16666667,2.725212558,0.00552353
141100,Luliang,3,1,0,157.5991277,1347.752258,39.18750235,21.16203352,2499.984,13490.388,2.38,3.27,4191.113772,10205.90542,7201,2,104,8613,569.1239505,387.89,169,1420.3,3.661605094,10.32446442,3.714285714,-4.142857143,-0.214285715,42.33333333,2.022950607,0.025860113
150100,Hohhot,3,5,0,137.6470561,1127.210819,8.44607729,76.97988949,5519.988,8869.5,1.9,2.81,2082.522401,5173.657327,10225,7,108,17788,598.0377567,311.48,153,2903.5,9.321625787,9.850344064,-3,-14.42857143,-8.714285715,47.83333333,1.243672586,0.022053316
150200,Baotou,3,6,0.33,58.74939581,866.3592877,20.13596303,0,3481.38,7543.368,2.64,3.8,4032.579602,12863.65986,8588,6,84,15818,552.5148493,287.77,90,2951.8,10.25749731,9.850344064,-4.571428571,-18.28571429,-11.42857143,42,0.890471515,0.03158119
150300,Wuhai,3,2,0,13.54267948,73.31625324,5.310774294,3.111330859,1630.044,2782.188,2.55,3.83,718.6065932,2584.56902,1536,2,27,3087,107.7305077,56.11,272,495.9,8.837996792,9.850344064,3,-12.85714286,-4.92857143,38.5,1.319943322,0.003492593
150400,Chifeng,3,2,1.5,124.6235626,1442.533036,54.13255175,0,2132.892,7111.8,2.44,3.63,4950.38762,16272.32611,11601,13,98,20383,828.4362761,431.48,49,1549.8,3.591823491,9.850344064,-3.857142857,-16.57142857,-10.21428571,42.33333333,0.983907308,0.012779578
150500,Tongliao,3,1,4,0,147.8891511,13.31525962,0,1881.792,5013.252,2.72,4.09,4749.467421,18690.81992,7114,12,81,14348,600.7065396,312.87,52,1301.6,4.16019433,9.850344064,-7.857142857,-18.57142857,-13.21428571,46.16666667,0.853562703,0.005644143
150600,Ordos,3,8,0,24.96098616,209.8725772,25.04268067,3.099029367,3707.208,6467.04,2.63,3.5,2870.06678,6850.593547,5652,10,90,9494,397.1878475,206.87,18,3763.2,18.19113453,9.850344064,-0.571428571,-9.571428571,-5.071428571,41.16666667,1.396943003,0.071021352
150700,Hulunbuir,3,3,0.33,0,371.5621082,29.42800436,11.99616131,1347.84,3083.508,2.77,3.74,4036.257714,10647.42367,9623,15,219,13854,485.6032793,252.92,10,1252.9,4.953740313,9.850344064,-21.85714286,-33,-27.42857143,94.33333333,0.539749948,0.023746609
150800,Bayannur,3,2,1,34.55772595,240.1023864,22.02250701,0,700.488,7099.488,2.51,4.59,2073.134617,16594.34159,4956,8,53,7368,323.4795212,168.48,26,813.1,4.826092118,9.850344064,-0.857142857,-14.14285714,-7.499999999,36.33333333,1.033335247,0.175986055
150900,Wulanchabu,3,1,0,96.47680584,624.1208579,11.69272455,41.98277952,1782.324,14645.124,3.11,5,4714.024585,31203.8667,3942,15,51,6549,403.6774058,210.25,39,764.5,3.636147444,9.850344064,-3.571428571,-18.14285714,-10.85714286,0,0,0.006748657
210100,Shenyang,3,13,0.38,0,3639.909508,109.5258486,169.1764075,20269.764,17371.908,2.03,2.48,6315.123226,9904.084708,28193,7,274,64196,1856.254536,829.4,592,6292.4,7.586689173,14.97594002,-5.714285714,-17.71428571,-11.71428571,59.33333333,1.230888063,0.026643432
210200,Dalian,3,7,0.43,0,2932.901837,44.3954488,195.5530113,11023.776,9862.884,2.3,2.67,6969.45999,10089.92847,20301,3,153,41444,1563.850804,698.75,449,7668.5,10.9745975,14.97594002,-1.428571429,-7.142857143,-4.285714286,56.66666667,2.034377028,0.045869678
210300,Anshan,3,3,0,0,748.6050036,10.8909197,24.95310059,3721.788,11029.284,2.78,3.73,5544.943206,14337.61321,6680,1,104,19076,769.8957805,344,379,1751.1,5.090406977,14.97594002,-4.428571429,-13.85714286,-9.142857145,55,1.385122471,0.024175973
210600,Dandong,3,2,0,0,512.3766405,18.04281709,3.114800507,1059.48,5768.82,2.69,3.5,3528.236383,7931.150744,5659,1,44,11486,536.0175565,239.5,160,816.7,3.410020877,14.97594002,-0.857142857,-9.857142857,-5.357142857,59.33333333,1.972386724,0.035060424
210700,Jinzhou,3,3,1.67,0,610.0526839,2.513920003,12.53616521,2872.26,12631.464,2.67,3.83,4280.006869,13652.93633,6111,2,77,15147,663.3636899,296.4,313,1192.4,4.02294197,14.97594002,-2.714285714,-12.85714286,-7.785714287,41,1.141799368,0.030949477
210900,Fuxin,3,7,0.14,0,401.9436358,11.71228076,0,1265.22,5894.532,2.48,4.32,2223.463435,14000.12259,4547,2,55,9758,416.7284719,186.2,186,446,2.395273899,14.97594002,-4.571428571,-18,-11.28571429,41,0.878761654,0.034950705
211000,Liaoyang,3,1,1,0,130.569914,6.055172193,0,2030.832,8157.996,2.9,3.73,3338.590504,7656.45217,4593,3,62,11794,411.1332991,183.7,387,869.7,4.734349483,14.97594002,-4.571428571,-16.57142857,-10.57142857,57.16666667,1.293371847,0.12871188
211100,Panjin,3,8,0,0,153.4058965,9.226433384,25.8993691,2242.728,4385.988,2.39,3.49,1567.723405,4709.701388,4058,3,62,9019,321.4986304,143.65,319,1216.6,8.469195962,14.97594002,-3.428571429,-14,-8.714285715,47.5,1.235005878,0.043634205
211200,Tieling,3,1,4,0,590.0977736,0,3.048246292,2269.296,12524.868,2.93,3.93,5614.543623,15261.91191,5700,2,153,12765,670.973125,299.8,235,616.6,2.05670447,14.97594002,-6.714285714,-19.57142857,-13.14285714,66.33333333,1.233205578,0.00635623
211300,Chaoyang,3,1,0,0,631.2815871,10.35690884,0,1777.14,9197.712,3.1,3.9,6548.395628,14573.72249,7464,2,80,13284,660.2303931,295,173,831.4,2.818305085,14.97594002,-2.142857143,-15,-8.571428572,36.83333333,0.967880042,0.054261443
211400,Huludao,3,3,1.33,0,666.7209199,13.01560792,0,2140.02,9789.012,2.93,3.79,5187.553648,12259.02288,4780,1,75,10156,619.9451488,277,268,812.8,2.934296029,14.97594002,-2.571428571,-14.42857143,-8.500000001,45.33333333,1.197563509,0.028131564
220100,Changchun,3,29,0.38,0,2843.75325,304.7117077,156.8055238,14860.26,15344.316,2.26,2.9,7350.229391,13939.5695,21119,9,162,44756,1411.509373,767,363,7175,9.354628422,12.37090155,-11.57142857,-22.42857143,-17,76,1.043444551,0.017641783
220200,Jilin,3,2,0,0,1236.650242,63.47348363,3.069064201,3146.688,10929.492,2.6,3.61,5937.508473,16302.02929,12862,7,148,23937,811.5718818,441,156,2210,5.011337868,12.37090155,-10.57142857,-21,-15.78571429,84,1.27020557,0.010462275
220300,Siping,3,9,0.44,108.8839631,445.6035185,113.3295325,9.257975671,2898.18,13980.6,2.39,3.75,3688.760953,14372.12572,7178,5,63,12880,622.0210795,338,233,1003,2.967455621,12.37090155,-11.14285714,-25.14285714,-18.14285714,70.33333333,0.88088836,0.038920345
220400,Liaoyuan,3,5,0.2,0,0,10.69661923,0,882.9,3911.652,2.53,4.04,1468.760218,6648.682108,2808,3,21,4702,215.3149891,117,241,619,5.290598291,12.37090155,-8.857142857,-24.57142857,-16.71428571,79.5,1.116689435,0.005833841
220500,Tonghua,3,1,1,0,427.3386438,8.30571413,0,1048.14,5522.58,2.25,3.41,2201.154714,7021.536668,6007,10,66,10019,426.94938,232,145,812,3.5,12.37090155,-6,-19.71428571,-12.85714286,86.5,1.643960958,0.010707734
222400,Yanbian,3,3,0,99.43389494,240.0055516,64.53614317,43.33184299,1166.724,3566.592,2.04,3.55,1745.768288,7902.62307,5020,10,87,7843,417.7478848,227,50,810,3.568281938,12.37090155,-6.142857143,-18.14285714,-12.14285714,76.83333333,1.542581443,0
230100,Harbin,3,76,0.92,0,6379.473863,71.6605988,143.8006403,14557.644,18440.784,1.97,2.8,7647.526475,17538.21578,22000,24,310,70500,1797.576262,1066.5,200,6300.5,5.907641819,12.21482583,-14.14285714,-26,-20.07142857,85.83333333,0.918629167,0.043050311
230200,Qiqihar,3,24,0.38,0,0,51.51643475,0,3181.68,10229.328,2.57,3.95,7012.427977,27873.71138,10377,21,116,25219,904.6030755,536.7,126,1340,2.496739333,12.21482583,-11.71428571,-25,-18.35714286,79.66666667,0.980639715,0.014842296
230300,Jixi,3,27,0.56,0,71.04678593,3.088620416,3.122686077,811.944,2644.164,1.8,3.48,1126.565351,6044.649445,4368,5,68,11135,313.8721534,186.22,83,535.2,2.874019976,12.21482583,-9.714285714,-19.71428571,-14.71428571,86.5,1.423101929,0.005663771
