Week,City Code,City,New Cases,non-Hubei flow,Wuhan flow(Previous week),Relative Humidity,Hospitals,,,,,,
1,231000,Mudanjiang,1,0.33,-4.64,-3.52,0.99,-2.44,-1.6,,,,
1,231200,Suihua,11,10.19,-1.2,1.63,2.1,-13.87,-1.54,,,,
1,310000,Shanghai,5.4,-8.11,0.19,3.12,-4.92,3.19,-0.16,,,,
1,320100,Nanjing,7.33,-6.52,1.92,0.67,-5.07,3.52,-0.22,,,,
1,320200,Wuxi,11,-6.04,4.24,1.19,-4.02,3.21,0.23,,,,
1,320500,Suzhou,15,-6.76,2.04,3.53,-3.24,4.15,0.06,,,,
1,320600,Nantong,9,-4.84,2.42,0.5,-4.57,2.97,-0.03,,,,
1,320700,Lianyungang,8,9.79,0.17,-1.83,1.65,-13.31,-0.77,,,,
1,321000,Yangzhou,7,-5.9,2.11,-0.8,-4.8,5.9,-0.34,,,,
1,330100,Hangzhou,13.17,-3.31,2.84,4.06,-2.89,0,-0.13,,,,
1,330200,Ningbo,8.2,-0.98,2.99,0.41,-3.26,-1.36,-0.36,,,,
1,330300,Wenzhou,36.83,2.67,-0.07,10.87,1.64,0.93,1.48,,,,
1,330400,Jiaxing,4.33,-0.29,2.78,-1.95,-1.18,-1.95,-0.88,,,,
1,330600,Shaoxing,22,-0.75,4.01,1.19,-0.27,0.09,0.27,,,,
1,330700,Jinhua,26,2.19,3.97,1.52,1.54,0.09,-0.16,,,,
1,330800,Quzhou,5,10.18,-1.72,-3.49,1.75,-13.43,-0.13,,,,
1,330900,Zhoushan,6,0.67,1.48,-1.55,-1.34,-2.75,-2.02,,,,
1,331000,Taizhou,3.5,9.74,-1.72,0.55,-0.12,-12.88,-0.19,,,,
1,340100,Hefei,7.33,-1.9,1.34,1.04,-1.27,-1.01,-0.84,,,,
1,340300,Bengbu,14,-0.71,2.83,-1.5,1.44,-2.98,-0.45,,,,
1,340800,Anqing,23,1.1,3.57,2.88,1.7,-1.41,-0.22,,,,
1,341100,Chuzhou,3,-1.97,1.4,-2.11,-0.69,-2.91,-0.41,,,,
1,341200,Fuyang,18,0.62,2.17,1.77,4.75,-2.77,-0.97,,,,
1,341500,Liuan,3.5,-1.73,0.9,0.57,0.32,-5.01,-0.33,,,,
1,341600,Bozhou,19,1.19,3.29,1.88,3.43,-3.02,-1.17,,,,
1,341700,Chizhou,3,0.22,2.95,-3.47,-0.77,-5.94,-1.1,,,,
1,350100,Fuzhou,7,-0.16,-1.84,0.37,-0.95,-0.83,-0.24,,,,
1,350200,Xiamen,3.33,-0.19,-2.45,-1.48,-2.01,-2.15,-0.17,,,,
1,350500,Quanzhou,21,3.56,-1.06,4.6,1.24,0.63,-0.26,,,,
1,350900,Ningde,8,11.63,-1.88,-1.89,1.65,-13.46,-0.45,,,,
1,360100,Nanchang,32.5,5.57,4.93,1.72,5.98,-0.03,0.27,,,,
1,360300,Pingxiang,7,1.03,1.75,-3.73,1.09,-4.96,-0.48,,,,
1,360400,Jiujiang,41,6.31,6.25,3.1,2.64,-0.54,0.41,,,,
1,360500,Xinyu,27,3.91,5.53,0.32,0.92,-2.15,0.62,,,,
1,360800,Gian,7,-7.68,-2.47,0.68,2.38,5.33,-1.26,,,,
1,361000,Fuzhou,14,-7.47,1.77,-1.05,2.99,10.43,-0.73,,,,
1,410100,Zhengzhou,9,-7.76,2.04,3.28,-3.96,2.42,-0.74,,,,
1,410300,Luoyang,2,-7.44,1.6,0.23,-1.74,1.33,-1.21,,,,
1,411200,Sanmenxia,5,1.8,-0.21,-3.99,1.5,-4.93,-0.69,,,,
1,411500,Xinyang,48,4.31,4.45,1.2,7.27,12.7,-0.06,,,,
1,411600,Zhoukou,35,-2.11,2.76,1.42,10.29,11.38,-0.22,,,,
1,420100,Wuhan,4.76,-9.11,0.38,3.02,-5.66,2.36,4.97,,,,
1,420300,Shiyan,149,60.28,7.37,-0.65,2.03,52.84,12.73,,,,
1,420500,Yichang,166,64.01,9.63,-0.38,8.74,49.07,12.83,,,,
1,420800,Jingmen,27.38,13.35,4.23,-1.39,1.69,-11.05,6.88,,,,
1,420900,Xiaogan,23.59,-7.29,-0.2,0.32,3.79,10.23,5.79,,,,
1,421000,Jingzhou,26.62,-3.88,-0.45,0.87,5.22,8.25,4.6,,,,
1,421100,Huanggang,46.75,2.83,2.37,1.12,9.01,13.43,4.71,,,,
1,429004,Xiantao,44,9.75,1.94,-2.61,0.53,16.13,6.81,,,,
1,430100,Changsha,7.5,-1.33,2.88,0.51,-3.07,-2.97,-1.66,,,,
1,430200,Zhuzhou,18,-1.22,4.43,-1.54,1.69,-0.6,-1.41,,,,
1,430300,Xiangtan,9,11.07,5.23,-2.64,0.83,-14.65,-1.16,,,,
1,430600,Yueyang,11.33,-0.45,4.34,1.5,1.02,-0.76,-1.46,,,,
1,431000,Chenzhou,11,-1.68,-2.09,2.47,1.85,-0.8,-1.54,,,,
1,431100,Yongzhou,3,-1.8,-2.28,1.4,-0.02,-2.4,-1.48,,,,
1,431200,Huaihua,7.67,-3.16,0.45,1.56,0.32,-2.51,-2.08,,,,
1,431300,Loudi,5.67,-2.63,3.14,-1.56,-0.23,-3.71,-1.98,,,,
1,440100,Guangzhou,14.14,-3.07,-0.37,5.91,-1.59,-0.36,-0.39,,,,
1,440200,Shaoguan,0.33,10.22,-2.45,-1.74,-0.82,-15.36,-0.52,,,,
1,440300,Shenzhen,6.33,-3.12,-1.31,5.12,-2.44,-2.56,-0.39,,,,
1,440400,Zhuhai,2.25,-0.46,-2.5,-2.84,-1.83,-2.22,-0.15,,,,
1,440600,Foshan,4.33,-1.16,-2.28,0.35,-2.61,-2.7,-0.34,,,,
1,440800,Zhanjiang,4.5,-2.83,-2.13,0.93,0.14,-4.12,-0.88,,,,
1,441200,Zhaoqing,5,-1.75,-2.44,-1.71,1.49,-2.68,-0.75,,,,
1,441300,Huizhou,2.4,-2.57,-2.18,-0.64,-0.9,-2.79,-0.37,,,,
1,441700,Yangjiang,2.33,0.99,-2.37,-3.39,1.13,-5.37,-0.49,,,,
1,441800,Qingyuan,5,1.53,-2.91,-1.99,1.41,-3.66,-0.21,,,,
1,442000,Zhongshan,8,2.77,-4.46,-1.14,-0.72,-2.22,-0.21,,,,
1,450200,Liuzhou,4.5,-1.37,-2.07,-1.56,1.04,-2.27,-0.81,,,,
1,450300,Guilin,8,-0.15,-2.19,0.66,0.8,-4.24,-0.33,,,,
1,450400,Wuzhou,3,10.08,-2.45,-1.76,-0.45,-15.36,-0.53,,,,
1,450500,Beihai,1.83,1.16,-2.05,-3.5,0.73,-5.7,-0.46,,,,
1,451000,Baise,1,-2.01,-2.19,-1.87,0.17,-4.34,-0.8,,,,
1,451200,Hechi,5,-1.91,-2.55,-1.85,1.79,-4.01,-0.83,,,,
1,460100,Haikou,2,-0.31,-2.45,-2.86,0.34,-2.04,-0.79,,,,
1,460200,Sanya,6,10.97,-1.48,-1.07,-0.26,-14.61,-0.37,,,,
1,500000,Chongqing,6.63,-7.65,0.58,3.14,-2.2,1,0.08,,,,
1,510100,Chengdu,8.86,-3.77,-0.92,5.45,-1.11,-3.01,-0.12,,,,
1,510600,Deyang,6,-0.93,-2.32,-1.56,1.26,-2.11,0.29,,,,
1,510700,Mianyang,4.5,-0.74,-2.47,0.38,-0.28,-4.05,0.19,,,,
1,510900,Suining,4,10.03,-2.27,-1.75,0.2,-15.51,-0.21,,,,
1,511600,Guangan,5.5,-1.84,-2.27,-1.81,0.27,-3.59,0.4,,,,
1,511700,Dazhou,7,0.9,-2.62,0.67,2.05,-4.68,-0.6,,,,
1,511800,Yaan,2,0.05,2.95,-3.46,-0.76,-5.38,-0.84,,,,
1,520100,Guiyang,0,-3.06,-2.26,-0.17,-0.87,-2.14,-1.52,,,,
1,520600,Tongren,1,-2.91,0.34,-2.11,-0.92,-3.02,-1.86,,,,
1,522700,Qiannan,3,-3.12,3.28,-2.14,-0.4,-1.89,-1.77,,,,
1,530100,Kunming,7.33,-6.04,-2.65,0.68,-3.19,5.42,-0.38,,,,
1,530700,Lijiang,5,-1.57,-1.16,-2.27,-0.22,-3.13,-0.06,,,,
1,532800,Xishuangbanna,11,2.57,-0.75,-0.95,-0.84,-3.14,0.08,,,,
1,610100,Xian,10,-8.13,1.89,3.3,-3.34,5.65,-1.84,,,,
1,610400,Xianyang,4,-2.38,3.02,-2.89,1.03,-3.19,-1.59,,,,
1,620100,Lanzhou,14,2.46,-0.13,-1.67,1.39,-0.75,-1.65,,,,
1,620400,Baiyin,0,-2.26,-2.99,-3.61,-0.32,-3,-1.72,,,,
1,640100,Yinchuan,10,-6.14,0.97,-1.29,-1.73,5.43,-1.14,,,,
1,640500,Zhongwei,1,-10.12,-2.17,-2.27,0.01,5.11,-1.29,,,,
1,650100,Urumqi ,3,0.12,-3.2,-1.11,0.03,-2.55,-0.91,,,,
1,810000,Hongkong,5,10.94,-1.28,0.68,-2.35,-13.18,-0.55,,,,
1,820000,Macau,2.5,10.86,-2.05,-1.08,-1.23,-14.64,-1.19,,,,
Week,City Code,City,Growth Rate,ILI,non-Hubei flow,Lowest Temperature,,,,,,,
2,110000,Beijing,1.56,0.08,-0.16,-0.46,,,,,,,
2,120000,Tianjin,1.96,-0.02,-0.07,0.15,,,,,,,
2,130100,Shijiazhuang,1.3,-0.36,-0.1,0.16,,,,,,,
2,130200,Tangshan,1.71,0.31,0.05,-0.57,,,,,,,
2,130400,Handan,2.14,-0.33,0.08,0.04,,,,,,,
2,130500,Xingtai,1.71,-0.07,-0.05,0.1,,,,,,,
2,130600,Baoding,0.64,-0.09,-0.33,-0.56,,,,,,,
2,130700,Zhangjiakou,1.17,-0.08,0.11,-0.61,,,,,,,
2,130800,Chengde,2,0.02,-0.06,-0.63,,,,,,,
2,130900,Cangzhou,0.29,-0.33,-0.11,-0.6,,,,,,,
2,131000,Langfang,0.67,-0.08,0.15,-0.56,,,,,,,
2,131100,Hengshui,0.75,-0.4,0.06,-0.18,,,,,,,
2,140100,Taiyuan,2.33,-0.1,0.23,-0.59,,,,,,,
2,140200,Datong,0.8,-0.45,-0.15,-0.57,,,,,,,
2,140300,Yangquan,3,-0.35,0.22,-0.6,,,,,,,
2,140400,Changzhi,0.67,-0.02,-0.05,-0.62,,,,,,,
2,140600,Shuozhou,0.33,0.2,-0.04,-0.72,,,,,,,
2,140700,Jinzhong,2,-0.04,0.09,-0.62,,,,,,,
2,140800,Yuncheng,1.12,-0.4,0.11,0.12,,,,,,,
2,141000,Linfen,1,-0.04,-0.22,0.12,,,,,,,
2,141100,Luliang,0.2,-0.03,0.08,-0.62,,,,,,,
2,150100,Hohhot,2.5,0.32,-0.07,-0.54,,,,,,,
2,150200,Baotou,2,0.02,-0.08,-0.51,,,,,,,
2,150400,Chifeng,1,-0.36,-0.01,-0.6,,,,,,,
2,150500,Tongliao,1,-0.04,-0.04,-0.57,,,,,,,
2,150600,Ordos,2.67,-0.1,0.04,-0.73,,,,,,,
2,150700,Hulunbuir,3,-0.2,0.49,1.31,,,,,,,
2,150800,Bayannur,1,-0.39,0.01,-0.85,,,,,,,
2,150900,Wulanchabu,0.5,-0.48,0.07,-0.54,,,,,,,
2,152500,Xilinguole,0,-0.69,0.23,-0.54,,,,,,,
2,210100,Shenyang,1.62,0.03,0.1,-0.6,,,,,,,
2,210200,Dalian,1.17,0.54,-0.16,-0.61,,,,,,,
2,210500,Benxi,0,-0.08,-0.03,-0.67,,,,,,,
2,210600,Dandong,0.4,0.02,0.01,-0.65,,,,,,,
2,210700,Jinzhou,0.75,-0.03,0.15,-0.7,,,,,,,
2,210800,Yingkou,0,-0.48,-0.11,-0.79,,,,,,,
2,211000,Liaoyang,1,-0.41,-0.11,-0.79,,,,,,,
2,211100,Panjin,2.67,1.96,-0.04,-0.72,,,,,,,
2,211200,Tieling,0.5,-0.48,0.13,-0.6,,,,,,,
2,211300,Chaoyang,0.25,-0.21,-0.19,-0.83,,,,,,,
2,211400,Huludao,0.75,-0.02,-0.11,-0.64,,,,,,,
2,220100,Changchun,14.5,-3.09,-0.25,15.18,,,,,,,
2,220200,Jilin,1,-0.54,-1.45,3.28,,,,,,,
2,220300,Siping,9,1.38,0.08,2.87,,,,,,,
2,220500,Tonghua,1,-0.36,-0.02,-0.64,,,,,,,
2,220700,Songyuan,0,-0.72,-0.06,-0.1,,,,,,,
2,222400,Yanbian,1.5,-0.02,0.16,-0.61,,,,,,,
2,230100,Harbin,4.47,2.02,-0.23,0.6,,,,,,,
2,230300,Jixi,13.5,0.56,2.97,6.04,,,,,,,
2,230400,Hegang,1,-0.24,0.09,-0.39,,,,,,,
2,230500,Shuangyashan,35,3.63,2.7,23.58,,,,,,,
2,230600,Daqing,1,-0.38,-0.05,-0.12,,,,,,,
2,230800,Jiamusi,0.62,-0.53,0.01,0.07,,,,,,,
2,230900,Qitaihe,2.33,-0.38,0.2,0.2,,,,,,,
2,231000,Mudanjiang,9,0.63,0.77,3.77,,,,,,,
2,231200,Suihua,2.45,0.25,-0.62,1.62,,,,,,,
2,232700,Daxinganling,0,-0.26,-0.2,-0.77,,,,,,,
2,310000,Shanghai,1.31,-0.02,-0.08,0.1,,,,,,,
2,320100,Nanjing,1.45,0.21,-0.07,-0.04,,,,,,,
2,320200,Wuxi,1.73,0.06,-0.09,0.11,,,,,,,
2,320300,Xuzhou,1.45,0.1,-0.54,0.28,,,,,,,
2,320400,Changzhou,1.23,-0.36,0.1,0.03,,,,,,,
2,320500,Suzhou,1.23,-0.34,-0.18,0.02,,,,,,,
2,320600,Nantong,2.11,-0.03,-0.16,0.1,,,,,,,
2,320700,Lianyungang,1.88,-0.46,-0.09,0.15,,,,,,,
2,320800,Huaian,2.7,1.78,-0.27,-0.14,,,,,,,
2,320900,Yancheng,1,-0.12,-0.48,-0.06,,,,,,,
2,321000,Yangzhou,1.29,-0.52,-0.38,0.06,,,,,,,
2,321100,Zhenjiang,3.5,0.04,0.07,-0.22,,,,,,,
2,321200,Taizhou,1.42,-0.36,-0.17,0.02,,,,,,,
2,321300,Suqian,0.71,-0.14,0.01,-0.83,,,,,,,
2,330100,Hangzhou,0.9,-0.15,-0.12,0,,,,,,,
2,330200,Ningbo,2.2,1.88,0.03,-0.14,,,,,,,
2,330300,Wenzhou,0.88,-0.1,0.02,-0.19,,,,,,,
2,330400,Jiaxing,1.46,-0.02,0.46,-0.1,,,,,,,
2,330500,Huzhou,0.5,0.25,-0.37,-0.33,,,,,,,
2,330600,Shaoxing,0.5,0.02,0.08,-0.69,,,,,,,
2,330700,Jinhua,0.81,-0.19,-0.11,-0.77,,,,,,,
2,330800,Quzhou,0.3,0.4,-0.41,-0.84,,,,,,,
2,330900,Zhoushan,0,-0.23,0.05,0.05,,,,,,,
2,331000,Taizhou,0.76,-0.08,0.01,-0.21,,,,,,,
2,331100,Lishui,1.29,-0.35,-0.13,0.08,,,,,,,
2,340100,Hefei,1.48,0.01,-0.26,0.13,,,,,,,
2,340200,Wuhu,0.93,-0.02,-0.06,0.11,,,,,,,
2,340300,Bengbu,5.21,0,0.56,0.12,,,,,,,
2,340400,Huainan,1.33,-0.02,-0.07,0.11,,,,,,,
2,340500,Maanshan,1.14,-0.06,0.2,0.06,,,,,,,
2,340600,Huaibei,10,-0.01,1.21,0.21,,,,,,,
2,340700,Tongling,0.57,-0.09,-0.1,0.12,,,,,,,
2,340800,Anqing,1.83,-0.02,-0.07,0.11,,,,,,,
2,341000,Huangshan,0,-0.12,0.01,0.11,,,,,,,
2,341100,Chuzhou,2.33,0.02,0.27,-0.19,,,,,,,
2,341200,Fuyang,1.86,0.01,-0.26,0.13,,,,,,,
2,341300,Suzhou,1.7,0.01,-0.26,0.09,,,,,,,
2,341500,Liuan,4.57,-0.01,0.14,0.15,,,,,,,
2,341600,Bozhou,2.74,-0.03,0.02,0.11,,,,,,,
2,341700,Chizhou,2.33,-0.1,-0.06,0.12,,,,,,,
2,341800,Xuancheng,0.25,-0.13,0.13,-0.46,,,,,,,
2,350100,Fuzhou,0.89,-0.14,0.13,-0.68,,,,,,,
2,350200,Xiamen,1,0.23,-0.38,-0.76,,,,,,,
2,350300,Putian,1,-0.07,-0.29,-0.52,,,,,,,
2,350400,Sanming,0.2,0.56,-0.5,-0.57,,,,,,,
2,350500,Quanzhou,0.86,-0.14,-0.13,-0.63,,,,,,,
2,350600,Zhangzhou,1,0.04,-0.05,-0.63,,,,,,,
2,350700,Nanping,3,0.2,0.4,-0.11,,,,,,,
2,350800,Longyan,3,0.2,0.27,0.03,,,,,,,
2,350900,Ningde,0.88,-0.53,0.18,0.06,,,,,,,
2,360100,Nanchang,1.46,-0.38,0,0.13,,,,,,,
2,360200,Jingdezhen,0.33,-0.38,0.02,0.09,,,,,,,
2,360300,Pingxiang,2.29,-0.41,0.03,-0.01,,,,,,,
2,360400,Jiujiang,1.29,-0.43,0.1,0.04,,,,,,,
2,360500,Xinyu,2.19,-0.11,0.21,-0.24,,,,,,,
2,360600,Yingtan,1.5,0,0.01,-0.28,,,,,,,
2,360700,Ganzhou,1.19,-0.74,-0.51,0.63,,,,,,,
2,360800,Gian,1.14,-0.22,0,-0.15,,,,,,,
2,360900,Yichun,1.38,-0.19,-0.12,0.15,,,,,,,
2,361000,Fuzhou,2.93,-0.49,0.37,-0.13,,,,,,,
2,361100,Shangrao,6.17,1.28,0.59,0.1,,,,,,,
2,370100,Jinan,1.44,-0.18,-0.16,0.03,,,,,,,
2,370200,Qingdao,1.05,-0.36,-0.01,0.08,,,,,,,
2,370300,Zibo,0.88,-0.03,-0.27,-0.61,,,,,,,
2,370400,Zaozhuang,1.11,-0.4,0.11,0.12,,,,,,,
2,370600,Yantai,0.72,-0.17,-0.14,-0.18,,,,,,,
2,370700,Weifang,2.38,0.44,-0.19,-0.59,,,,,,,
2,370800,Jining,3.38,0.34,0.3,-0.19,,,,,,,
2,370900,Taian,5.67,0.29,0.5,0.34,,,,,,,
2,371000,Weihai,0.58,-0.42,-0.03,0.17,,,,,,,
2,371100,Rizhao,0.56,-0.4,-0.05,0.16,,,,,,,
2,371300,Linyi,0.75,0.16,-0.3,0.06,,,,,,,
2,371400,Dezhou,0.69,-0.11,-0.15,-0.67,,,,,,,
2,371500,Liaocheng,1.86,-0.36,-0.1,0.11,,,,,,,
2,371600,Binzhou,0.22,-0.03,0.08,-0.62,,,,,,,
2,371700,Heze,0.86,-0.5,-0.38,0.09,,,,,,,
2,410100,Zhengzhou,1.38,-0.14,-0.08,0.17,,,,,,,
2,410200,Kaifeng,2.33,-0.07,-0.02,0.16,,,,,,,
2,410300,Luoyang,10.5,2.5,1.87,0.17,,,,,,,
2,410400,Pingdingshan,3.6,-0.01,0.1,0.12,,,,,,,
2,410500,Anyang,1,-0.32,-0.1,0.05,,,,,,,
2,410600,Hebi,0.83,-0.02,0.03,0.07,,,,,,,
2,410700,Xinxiang,1.73,0.04,0.06,0.15,,,,,,,
2,410800,Jiaozuo,8,1.21,0.67,0.19,,,,,,,
2,410900,Puyang,0.67,-0.07,0.15,0.12,,,,,,,
2,411000,Xuchang,2.5,0.03,0.07,0.11,,,,,,,
2,411100,Luohe,1,-0.41,-0.11,0.17,,,,,,,
2,411200,Sanmenxia,0.2,-0.12,0.02,0.08,,,,,,,
2,411300,Nanyang,0.93,0.17,-0.31,0.05,,,,,,,
2,411400,Shangqiu,1.67,-0.06,-0.37,0.16,,,,,,,
2,411500,Xinyang,2.65,-0.02,0.14,0.16,,,,,,,
2,411600,Zhoukou,0.69,-0.08,-0.41,0.12,,,,,,,
2,411700,Zhumadian,2.53,-0.08,0.14,0.09,,,,,,,
2,420100,Wuhan,4.19,0.53,-0.07,0.12,,,,,,,
2,420200,Huangshi,2.78,-0.08,0.01,0.16,,,,,,,
2,420300,Shiyan,1.64,0.14,-0.01,0.15,,,,,,,
2,420500,Yichang,2.67,0,-0.04,0.16,,,,,,,
2,420600,Xiangyang,1.93,-0.12,-0.15,0.05,,,,,,,
2,420700,Ezhou,1.49,-0.45,0.02,0.14,,,,,,,
2,420800,Jingmen,1.49,-0.4,-0.05,0.16,,,,,,,
2,420900,Xiaogan,3.08,-0.1,0.13,0.15,,,,,,,
2,421000,Jingzhou,3.12,-0.1,0.34,0.18,,,,,,,
2,421100,Huanggang,2.36,-0.18,-0.17,0.08,,,,,,,
2,421200,Xianning,1.67,-0.01,0.02,0.07,,,,,,,
2,421300,Suizhou,3.01,0.39,0.03,0.36,,,,,,,
2,422800,Enshi,1.09,-0.1,-0.06,0.16,,,,,,,
2,429004,Xiantao,2.47,-0.09,0.2,0.14,,,,,,,
2,429005,Qianjiang,5.17,0.09,1.52,0.14,,,,,,,
2,429006,Tianmen,1.43,-0.09,0.2,0.14,,,,,,,
2,429021,Shennongjia ,0.43,-0.26,-0.2,0.1,,,,,,,
2,430100,Changsha,2.03,-0.08,-0.14,0.06,,,,,,,
2,430200,Zhuzhou,1.5,0.15,0.09,0.11,,,,,,,
2,430300,Xiangtan,1.67,0.44,-0.09,0.13,,,,,,,
2,430400,Hengyang,0.72,-0.26,-0.36,0.04,,,,,,,
2,430500,Shaoyang,1.31,-0.37,-0.12,0.02,,,,,,,
2,430600,Yueyang,2.06,-0.27,-0.09,0.1,,,,,,,
2,430700,Changde,0.73,-0.32,-0.4,0.01,,,,,,,
2,430800,Zhangjiajie,4,0.01,0.23,0.08,,,,,,,
2,430900,Yiyang,1.15,-0.05,-0.16,0.18,,,,,,,
2,431000,Chenzhou,1.55,-0.03,0.28,0.05,,,,,,,
2,431100,Yongzhou,1.83,-0.19,0.02,0.02,,,,,,,
2,431200,Huaihua,0.52,-0.39,0.23,0.14,,,,,,,
2,431300,Loudi,1.94,-0.08,0.02,0.16,,,,,,,
2,433100,Xiangxi,0.6,-0.12,-0.01,0.09,,,,,,,
2,440100,Guangzhou,1.8,0.69,-0.44,-0.49,,,,,,,
2,440200,Shaoguan,2,0.06,0.12,-0.7,,,,,,,
2,440300,Shenzhen,2.36,0.21,-0.15,-0.14,,,,,,,
2,440400,Zhuhai,2.61,0.73,0.18,-0.4,,,,,,,
2,440500,Shantou,0.83,-0.47,0.11,-0.46,,,,,,,
2,440600,Foshan,0.96,-0.16,0.02,-0.48,,,,,,,
2,440700,Jiangmen,10,3,0.42,0,,,,,,,
2,440800,Zhanjiang,0.89,-0.1,-0.14,-0.44,,,,,,,
2,440900,Maoming,1,-0.02,-0.5,-0.4,,,,,,,
2,441200,Zhaoqing,1.6,0.02,0.08,-0.62,,,,,,,
2,441300,Huizhou,1.83,0.17,0,-0.25,,,,,,,
2,441400,Meizhou,1.4,-0.41,0.21,-0.59,,,,,,,
2,441500,Shanwei,0.67,-0.48,0.16,-0.31,,,,,,,
2,441600,Heyuan,1,-0.36,0.02,-0.58,,,,,,,
2,441700,Yangjiang,0.43,0.28,-0.2,-0.53,,,,,,,
2,441800,Qingyuan,0.8,-0.25,-0.24,-0.2,,,,,,,
2,441900,Dongguan,2.31,-0.02,0.01,-0.37,,,,,,,
2,442000,Zhongshan,1.75,-0.01,0.02,-0.14,,,,,,,
2,445200,Jieyang,0.17,-0.53,-0.36,-0.48,,,,,,,
2,450100,Nanning,0.94,0.04,-0.2,-0.71,,,,,,,
2,450200,Liuzhou,1,0.18,-0.17,-0.33,,,,,,,
2,450300,Guilin,0.62,-0.22,0,-0.39,,,,,,,
2,450400,Wuzhou,0.33,-0.12,-0.23,-0.8,,,,,,,
2,450500,Beihai,1.27,-0.23,-0.08,-0.48,,,,,,,
2,450600,Fangchenggang,1.14,-0.39,0.2,-0.53,,,,,,,
2,450700,Qinzhou,6,0.41,0.5,-0.04,,,,,,,
2,450900,Yulin,1,-0.14,0.01,-0.76,,,,,,,
2,451000,Baise,1,-0.37,-0.14,-0.37,,,,,,,
2,451100,Hezhou,3,-0.36,0.02,-0.68,,,,,,,
2,451200,Hechi,1,0.42,0.17,-0.77,,,,,,,
2,460100,Haikou,1.67,-0.07,-0.11,-0.49,,,,,,,
2,460200,Sanya,1.5,0.01,-0.09,-0.48,,,,,,,
2,460400,Danzhou,1.2,-0.16,-0.06,-0.51,,,,,,,
2,500000,Chongqing,1.15,-0.23,-0.23,-0.72,,,,,,,
2,510100,Chengdu,0.53,-0.26,-0.2,-0.77,,,,,,,
2,510400,Panzhihua,10,2.42,0.26,0.38,,,,,,,
2,510500,Luzhou,1.6,0.12,0.21,-0.4,,,,,,,
2,510600,Deyang,0.83,-0.56,-0.18,-0.21,,,,,,,
2,510700,Mianyang,0.89,-0.61,-0.16,0.11,,,,,,,
2,510800,Guangyuan,2,2.11,0.23,0.11,,,,,,,
2,510900,Suining,0,-0.29,-0.21,-0.73,,,,,,,
2,511000,Neijiang,1.83,0.22,0.23,-0.83,,,,,,,
2,511100,Leshan,0.5,-0.56,-0.18,-0.21,,,,,,,
2,511300,Nanchong,1.73,2.12,0.17,-0.75,,,,,,,
2,511400,Meishan,1.5,-0.26,-0.2,-0.77,,,,,,,
2,511500,Yibin,0.29,0.22,0.23,-0.83,,,,,,,
2,511600,Guangan,1.27,0.04,-0.04,-0.28,,,,,,,
2,511700,Dazhou,2.14,-0.48,-0.18,-0.23,,,,,,,
2,511800,Yaan,1.5,-0.26,-0.17,0.08,,,,,,,
2,511900,Bazhong,3,0.25,-0.18,-0.2,,,,,,,
2,512000,Ziyang,0,0.33,0.15,-0.75,,,,,,,
2,513200,Aba,0,-0.23,-0.2,0.19,,,,,,,
2,513300,Ganzi,2.4,-0.22,-0.2,0.35,,,,,,,
2,513400,Liangshan,1.33,-0.22,-0.2,0.35,,,,,,,
2,520200,Liupanshui,1.25,-0.11,-0.12,0.09,,,,,,,
2,520300,Zunyi,11,5.88,0.27,0.22,,,,,,,
2,520500,Bijie,12,3.3,0.25,0.17,,,,,,,
2,520600,Tongren,4,0.27,0.28,0.28,,,,,,,
2,522300,Qianxinan,2,-0.23,-0.2,0.19,,,,,,,
2,522600,Qiandongnan,4,-0.21,-0.13,0.31,,,,,,,
2,522700,Qiannan,1,-0.26,-0.2,0.1,,,,,,,
2,530100,Kunming,0.68,-0.11,-0.12,0.13,,,,,,,
2,530300,Qujing,1,-0.28,-0.19,0.01,,,,,,,
2,530400,Yuxi,1.17,-0.27,-0.19,0.1,,,,,,,
2,530500,Baoshan,0.5,-0.12,-0.12,0.14,,,,,,,
2,530700,Lijiang,0.2,-0.24,-0.23,-0.65,,,,,,,
2,530800,Puer,0,-0.5,-0.19,-0.72,,,,,,,
2,532500,Honghe,0.25,-0.23,-0.23,-0.72,,,,,,,
2,532800,Xishuangbanna,0.27,-0.26,-0.2,0.1,,,,,,,
2,532900,Dali,0.83,-0.23,-0.23,-0.72,,,,,,,
2,533100,Dehong,0.67,-0.23,-0.23,-0.72,,,,,,,
2,540100,Lasa,0,-0.25,0.11,-0.96,,,,,,,
2,610100,Xian,2.9,0.09,0,0.11,,,,,,,
2,610200,Tongchuan,0.6,-0.61,-0.16,0.15,,,,,,,
2,610300,Baoji,2,0.14,-0.1,0.05,,,,,,,
2,610400,Xianyang,2.5,0.08,0,0.13,,,,,,,
2,610500,Weinan,1.25,0.78,0.18,-0.78,,,,,,,
2,610600,Yanan,1.33,-0.3,-0.18,0.17,,,,,,,
2,610700,Hanzhong,2.5,-0.48,-0.16,-0.62,,,,,,,
2,610800,Yulin.,1,-0.09,0.16,-0.73,,,,,,,
2,610900,Ankang,1.1,-0.27,-0.17,0.13,,,,,,,
2,611000,Shangluo,2.5,0.21,-0.33,0,,,,,,,
2,620100,Lanzhou,1.21,0.17,-0.08,-0.64,,,,,,,
2,620300,Jinchang,0,-0.48,-0.17,-0.61,,,,,,,
2,620500,Tianshui,4,0.14,-0.1,0.09,,,,,,,
2,620700,Zhangye,0,-0.51,-0.2,-0.55,,,,,,,
